req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,42,125.8088762224423,4096,10,125.8088762224423,126.0088762224423,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,43,135.63841730643588,4096,11,135.63841730643588,135.83841730643587,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,44,111.9543915857745,4096,12,111.9543915857745,112.1543915857745,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,45,128.74953596218984,4096,13,128.74953596218984,128.94953596218983,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,46,117.71278886071438,4096,14,117.71278886071438,117.91278886071439,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,47,141.1744082177831,4096,15,141.1744082177831,141.3744082177831,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,48,128.40048413297592,4096,0,128.40048413297592,128.6004841329759,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,49,128.89951748022594,4096,1,128.89951748022594,129.09951748022593,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,50,143.3609891805729,4096,2,143.3609891805729,143.56098918057288,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,51,162.31396565699617,4096,3,162.31396565699617,162.51396565699616,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,52,139.5164720716631,4096,4,139.5164720716631,139.71647207166308,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,53,138.19036287860146,4096,5,138.19036287860146,138.39036287860145,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,54,129.99139056768726,4096,6,129.99139056768726,130.19139056768725,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,55,108.0193933692986,4096,7,108.0193933692986,108.2193933692986,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,56,123.81229841447777,4096,8,123.81229841447777,124.01229841447777,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,57,114.83729722765763,4096,9,114.83729722765763,115.03729722765763,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,58,139.33023133069102,4096,10,139.33023133069102,139.530231330691,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,59,130.8084274049166,4096,11,130.8084274049166,131.0084274049166,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,60,120.71607480719271,4096,12,120.71607480719271,120.91607480719271,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
